dt,price_gbp,crypto
2019-07-08 00:00:00.000,243.77344158210377,ethereum
2019-07-09 00:00:00.000,249.6453178423304,ethereum
2019-07-10 00:00:00.000,247.01381744979807,ethereum
2019-07-11 00:00:00.000,231.8966098986712,ethereum
2019-07-12 00:00:00.000,214.5159630271901,ethereum
2019-07-13 00:00:00.000,219.38416057326967,ethereum
2019-07-14 00:00:00.000,215.0137673916384,ethereum
2019-07-15 00:00:00.000,180.65698480731956,ethereum
2019-07-16 00:00:00.000,183.8939494185916,ethereum
2019-07-17 00:00:00.000,161.0994762569787,ethereum
2019-07-18 00:00:00.000,169.5900857237737,ethereum
2019-07-19 00:00:00.000,180.45104368733334,ethereum
2019-07-20 00:00:00.000,176.86888138622322,ethereum
2019-07-21 00:00:00.000,183.1425357730106,ethereum
2019-07-22 00:00:00.000,180.75740804020495,ethereum
2019-07-23 00:00:00.000,174.4848761469438,ethereum
2019-07-24 00:00:00.000,171.66683200479167,ethereum
2019-07-25 00:00:00.000,173.97607156986447,ethereum
2019-07-26 00:00:00.000,176.2383802249579,ethereum
2019-07-27 00:00:00.000,177.3248913807239,ethereum
2019-07-28 00:00:00.000,166.78576586096307,ethereum
2019-07-29 00:00:00.000,170.64681477997325,ethereum
2019-07-30 00:00:00.000,172.5537776747464,ethereum
2019-07-31 00:00:00.000,172.33572536329038,ethereum
2019-08-01 00:00:00.000,179.8905869213526,ethereum
2019-08-02 00:00:00.000,178.66030704651453,ethereum
2019-08-03 00:00:00.000,179.0932084659709,ethereum
2019-08-04 00:00:00.000,182.07047445022528,ethereum
2019-08-05 00:00:00.000,182.69624987209326,ethereum
2019-08-06 00:00:00.000,191.51843381408162,ethereum
2019-08-07 00:00:00.000,186.60671111075658,ethereum
2019-08-08 00:00:00.000,186.4760219641193,ethereum
2019-08-09 00:00:00.000,182.80029253839137,ethereum
2019-08-10 00:00:00.000,174.57461126818944,ethereum
2019-08-11 00:00:00.000,171.5433923765842,ethereum
2019-08-12 00:00:00.000,180.05950028255015,ethereum
2019-08-13 00:00:00.000,174.7626250346689,ethereum
2019-08-14 00:00:00.000,173.5277530890193,ethereum
2019-08-15 00:00:00.000,153.9429617299544,ethereum
2019-08-16 00:00:00.000,155.64524885982266,ethereum
2019-08-17 00:00:00.000,152.3894513390746,ethereum
2019-08-18 00:00:00.000,152.88887302207428,ethereum
2019-08-19 00:00:00.000,159.86068408094872,ethereum
2019-08-20 00:00:00.000,167.38050053201036,ethereum
2019-08-21 00:00:00.000,161.3666205446491,ethereum
2019-08-22 00:00:00.000,154.16548637864815,ethereum
2019-08-23 00:00:00.000,156.28704154554248,ethereum
2019-08-24 00:00:00.000,158.17674867361808,ethereum
2019-08-25 00:00:00.000,155.21337577522644,ethereum
2019-08-26 00:00:00.000,151.95390376458909,ethereum
2019-08-27 00:00:00.000,154.11840428175674,ethereum
2019-08-28 00:00:00.000,152.19619416807757,ethereum
2019-08-29 00:00:00.000,141.6397584217697,ethereum
2019-08-30 00:00:00.000,138.52621637461684,ethereum
2019-08-31 00:00:00.000,138.7208420798376,ethereum
2019-09-01 00:00:00.000,141.51883250095233,ethereum
2019-09-02 00:00:00.000,140.4008698454875,ethereum
2019-09-03 00:00:00.000,147.32696105226347,ethereum
2019-09-04 00:00:00.000,147.90112089745472,ethereum
2019-09-05 00:00:00.000,142.73156975520482,ethereum
2019-09-06 00:00:00.000,141.35113491102481,ethereum
2019-09-07 00:00:00.000,137.92715598231356,ethereum
2019-09-08 00:00:00.000,144.77734293502925,ethereum
2019-09-09 00:00:00.000,147.7400801139928,ethereum
2019-09-10 00:00:00.000,146.64974780495336,ethereum
2019-09-11 00:00:00.000,145.7990460010841,ethereum
2019-09-12 00:00:00.000,144.38075155536382,ethereum
2019-09-13 00:00:00.000,146.7992450331172,ethereum
2019-09-14 00:00:00.000,144.91156818040102,ethereum
2019-09-15 00:00:00.000,150.57204757960335,ethereum
2019-09-16 00:00:00.000,151.44396988314645,ethereum
2019-09-17 00:00:00.000,159.04353143777968,ethereum
2019-09-18 00:00:00.000,167.34759089482264,ethereum
2019-09-19 00:00:00.000,168.57076909621193,ethereum
2019-09-20 00:00:00.000,177.04487394454733,ethereum
2019-09-21 00:00:00.000,174.74962242194695,ethereum
2019-09-22 00:00:00.000,172.65842948394834,ethereum
2019-09-23 00:00:00.000,169.7009712499696,ethereum
2019-09-24 00:00:00.000,161.65294630758905,ethereum
2019-09-25 00:00:00.000,135.10146504760306,ethereum
2019-09-26 00:00:00.000,137.79775173656307,ethereum
2019-09-27 00:00:00.000,134.828754540923,ethereum
2019-09-28 00:00:00.000,141.50123985767172,ethereum
2019-09-29 00:00:00.000,141.6399523088258,ethereum
2019-09-30 00:00:00.000,138.03271541093315,ethereum
2019-10-01 00:00:00.000,146.27487396035102,ethereum
2019-10-02 00:00:00.000,146.8496585824319,ethereum
2019-10-03 00:00:00.000,146.78141678106937,ethereum
2019-10-04 00:00:00.000,143.40219827448513,ethereum
2019-10-05 00:00:00.000,142.59512087686952,ethereum
2019-10-06 00:00:00.000,142.90814818130357,ethereum
2019-10-07 00:00:00.000,138.21555848442276,ethereum
2019-10-08 00:00:00.000,146.60355042991458,ethereum
2019-10-09 00:00:00.000,147.9583668099381,ethereum
2019-10-10 00:00:00.000,158.2937873061956,ethereum
2019-10-11 00:00:00.000,153.65243551731504,ethereum
2019-10-12 00:00:00.000,142.78539052141443,ethereum
2019-10-13 00:00:00.000,142.30621907605348,ethereum
2019-10-14 00:00:00.000,143.69624884449294,ethereum
2019-10-15 00:00:00.000,148.02031906067705,ethereum
2019-10-16 00:00:00.000,141.6503508515928,ethereum
2019-10-17 00:00:00.000,136.53114569029478,ethereum
2019-10-18 00:00:00.000,137.9242350706824,ethereum
2019-10-19 00:00:00.000,133.1848325875732,ethereum
2019-10-20 00:00:00.000,132.38839475271092,ethereum
2019-10-21 00:00:00.000,135.87699020116526,ethereum
2019-10-22 00:00:00.000,134.41563473265978,ethereum
2019-10-23 00:00:00.000,133.0618002285845,ethereum
2019-10-24 00:00:00.000,125.08301606550941,ethereum
2019-10-25 00:00:00.000,125.15496988514292,ethereum
2019-10-26 00:00:00.000,141.5004649376687,ethereum
2019-10-27 00:00:00.000,139.9667737680146,ethereum
2019-10-28 00:00:00.000,143.1095725644288,ethereum
2019-10-29 00:00:00.000,141.45647262417958,ethereum
2019-10-30 00:00:00.000,148.07037711148874,ethereum
2019-10-31 00:00:00.000,141.9416598985733,ethereum
2019-11-01 00:00:00.000,141.28130516167073,ethereum
2019-11-02 00:00:00.000,141.4537007349311,ethereum
2019-11-03 00:00:00.000,141.5667265409741,ethereum
2019-11-04 00:00:00.000,140.54265546436412,ethereum
2019-11-05 00:00:00.000,144.1163394098605,ethereum
2019-11-06 00:00:00.000,146.85013240944974,ethereum
2019-11-07 00:00:00.000,148.79077326751914,ethereum
2019-11-08 00:00:00.000,145.70531230115643,ethereum
2019-11-09 00:00:00.000,143.77585475148922,ethereum
2019-11-10 00:00:00.000,144.78135212239496,ethereum
2019-11-11 00:00:00.000,147.7526429363656,ethereum
2019-11-12 00:00:00.000,143.78120767959504,ethereum
2019-11-13 00:00:00.000,145.38693344672643,ethereum
2019-11-14 00:00:00.000,146.14364567705624,ethereum
2019-11-15 00:00:00.000,143.4567062915488,ethereum
2019-11-16 00:00:00.000,139.62786864175797,ethereum
2019-11-17 00:00:00.000,141.53583488386343,ethereum
2019-11-18 00:00:00.000,142.3978526169984,ethereum
2019-11-19 00:00:00.000,137.76024135749876,ethereum
2019-11-20 00:00:00.000,135.9967931788704,ethereum
2019-11-21 00:00:00.000,135.24620859596575,ethereum
2019-11-22 00:00:00.000,124.74091250276132,ethereum
2019-11-23 00:00:00.000,116.81010520105595,ethereum
2019-11-24 00:00:00.000,118.39981609418885,ethereum
2019-11-25 00:00:00.000,109.1538123840901,ethereum
2019-11-26 00:00:00.000,113.47580893348024,ethereum
2019-11-27 00:00:00.000,114.74212452689532,ethereum
2019-11-28 00:00:00.000,118.03249386051253,ethereum
2019-11-29 00:00:00.000,116.89470106375862,ethereum
2019-11-30 00:00:00.000,119.3234205754053,ethereum
2019-12-01 00:00:00.000,117.37451121705386,ethereum
2019-12-02 00:00:00.000,116.97136161047945,ethereum
2019-12-03 00:00:00.000,115.05028165625615,ethereum
2019-12-04 00:00:00.000,113.18891723921024,ethereum
2019-12-05 00:00:00.000,110.91402344849308,ethereum
2019-12-06 00:00:00.000,112.31116645672334,ethereum
2019-12-07 00:00:00.000,113.12861401568173,ethereum
2019-12-08 00:00:00.000,112.01723142804197,ethereum
2019-12-09 00:00:00.000,114.38217225734654,ethereum
2019-12-10 00:00:00.000,112.14678536497118,ethereum
2019-12-11 00:00:00.000,110.87573258080799,ethereum
2019-12-12 00:00:00.000,108.42681993966357,ethereum
2019-12-13 00:00:00.000,107.66797218796329,ethereum
2019-12-14 00:00:00.000,108.47319660810041,ethereum
2019-12-15 00:00:00.000,106.39258509614247,ethereum
2019-12-16 00:00:00.000,106.49204959695113,ethereum
2019-12-17 00:00:00.000,100.059808829737,ethereum
2019-12-18 00:00:00.000,92.81792481062676,ethereum
2019-12-19 00:00:00.000,101.43670044233598,ethereum
2019-12-20 00:00:00.000,98.38810057822016,ethereum
2019-12-21 00:00:00.000,98.63528986694527,ethereum
2019-12-22 00:00:00.000,97.60693688338667,ethereum
2019-12-23 00:00:00.000,101.63865835277832,ethereum
2019-12-24 00:00:00.000,99.00425379468047,ethereum
2019-12-25 00:00:00.000,98.75947668184706,ethereum
2019-12-26 00:00:00.000,96.37517007821252,ethereum
2019-12-27 00:00:00.000,96.65803595293421,ethereum
2019-12-28 00:00:00.000,96.5804137614314,ethereum
2019-12-29 00:00:00.000,97.91054163839922,ethereum
2019-12-30 00:00:00.000,102.57625318419305,ethereum
2019-12-31 00:00:00.000,100.2429026218516,ethereum
2020-01-01 00:00:00.000,97.41945314910326,ethereum
2020-01-02 00:00:00.000,98.47013707404514,ethereum
2020-01-03 00:00:00.000,96.65539706908591,ethereum
2020-01-04 00:00:00.000,102.21527376085288,ethereum
2020-01-05 00:00:00.000,102.54724441186394,ethereum
2020-01-06 00:00:00.000,103.18743204539473,ethereum
2020-01-07 00:00:00.000,109.1906160973591,ethereum
2020-01-08 00:00:00.000,109.08349533828556,ethereum
2020-01-09 00:00:00.000,107.0364471325453,ethereum
2020-01-10 00:00:00.000,105.48083614162628,ethereum
2020-01-11 00:00:00.000,110.68107270389257,ethereum
2020-01-12 00:00:00.000,108.83104990566692,ethereum
2020-01-13 00:00:00.000,111.4833583417895,ethereum
2020-01-14 00:00:00.000,110.54966966359571,ethereum
2020-01-15 00:00:00.000,127.47030337681896,ethereum
2020-01-16 00:00:00.000,127.50797892430134,ethereum
2020-01-17 00:00:00.000,125.25434609289732,ethereum
2020-01-18 00:00:00.000,131.50188953795083,ethereum
2020-01-19 00:00:00.000,133.86995569178094,ethereum
2020-01-20 00:00:00.000,128.13724423861794,ethereum
2020-01-21 00:00:00.000,128.3750603223128,ethereum
2020-01-22 00:00:00.000,129.7567949940468,ethereum
2020-01-23 00:00:00.000,127.68292723013221,ethereum
2020-01-24 00:00:00.000,123.88087818392111,ethereum
2020-01-25 00:00:00.000,124.22181395867423,ethereum
2020-01-26 00:00:00.000,122.89410339259769,ethereum
2020-01-27 00:00:00.000,128.34901265734945,ethereum
2020-01-28 00:00:00.000,129.98416248618634,ethereum
2020-01-29 00:00:00.000,134.50755573438377,ethereum
2020-01-30 00:00:00.000,133.4051530965253,ethereum
2020-01-31 00:00:00.000,141.16833030393923,ethereum
2020-02-01 00:00:00.000,135.76425387715733,ethereum
2020-02-02 00:00:00.000,138.843262851458,ethereum
2020-02-03 00:00:00.000,143.04922381522448,ethereum
2020-02-04 00:00:00.000,146.06388228205057,ethereum
2020-02-05 00:00:00.000,144.92185330611045,ethereum
2020-02-06 00:00:00.000,156.86648374024477,ethereum
2020-02-07 00:00:00.000,164.5390846902815,ethereum
2020-02-08 00:00:00.000,173.25706549271194,ethereum
2020-02-09 00:00:00.000,173.27604371338006,ethereum
2020-02-10 00:00:00.000,177.10662473873109,ethereum
2020-02-11 00:00:00.000,173.5402083809186,ethereum
2020-02-12 00:00:00.000,182.77461053009563,ethereum
2020-02-13 00:00:00.000,203.83989790279873,ethereum
2020-02-14 00:00:00.000,205.16564832628632,ethereum
2020-02-15 00:00:00.000,217.85067014790476,ethereum
2020-02-16 00:00:00.000,202.26716951162453,ethereum
2020-02-17 00:00:00.000,200.87853298897997,ethereum
2020-02-18 00:00:00.000,205.9934946318874,ethereum
2020-02-19 00:00:00.000,216.88140376096123,ethereum
2020-02-20 00:00:00.000,200.537506922551,ethereum
2020-02-21 00:00:00.000,200.26478179737433,ethereum
2020-02-22 00:00:00.000,204.5865777868923,ethereum
2020-02-23 00:00:00.000,201.37083655231797,ethereum
2020-02-24 00:00:00.000,212.02079120535728,ethereum
2020-02-25 00:00:00.000,205.22981924580768,ethereum
2020-02-26 00:00:00.000,190.97121365221315,ethereum
2020-02-27 00:00:00.000,174.162948883115,ethereum
2020-02-28 00:00:00.000,174.9012224814042,ethereum
2020-02-29 00:00:00.000,177.5964595802678,ethereum
2020-03-01 00:00:00.000,170.29861750386942,ethereum
2020-03-02 00:00:00.000,171.31316611922765,ethereum
2020-03-03 00:00:00.000,181.45134214316624,ethereum
2020-03-04 00:00:00.000,174.67746852820304,ethereum
2020-03-05 00:00:00.000,174.13038623015305,ethereum
2020-03-06 00:00:00.000,176.12934394703115,ethereum
2020-03-07 00:00:00.000,187.17947827057438,ethereum
2020-03-08 00:00:00.000,181.9148695249147,ethereum
2020-03-09 00:00:00.000,151.78328895454962,ethereum
2020-03-10 00:00:00.000,153.56430438510742,ethereum
2020-03-11 00:00:00.000,155.48434608563645,ethereum
2020-03-12 00:00:00.000,151.51970951240637,ethereum
2020-03-13 00:00:00.000,87.99777039859306,ethereum
2020-03-14 00:00:00.000,108.04634873554298,ethereum
2020-03-15 00:00:00.000,100.26964582537967,ethereum
2020-03-16 00:00:00.000,100.38002119376702,ethereum
2020-03-17 00:00:00.000,90.47280363046838,ethereum
2020-03-18 00:00:00.000,96.71050608005358,ethereum
2020-03-19 00:00:00.000,101.160690173876,ethereum
2020-03-20 00:00:00.000,119.04890589657528,ethereum
2020-03-21 00:00:00.000,113.2744024008243,ethereum
2020-03-22 00:00:00.000,113.25596848042645,ethereum
2020-03-23 00:00:00.000,105.40900438105017,ethereum
2020-03-24 00:00:00.000,116.9858941054638,ethereum
2020-03-25 00:00:00.000,117.70765099863485,ethereum
2020-03-26 00:00:00.000,115.1721571699624,ethereum
2020-03-27 00:00:00.000,113.85077888537313,ethereum
2020-03-28 00:00:00.000,104.58910099399529,ethereum
2020-03-29 00:00:00.000,105.51905722333606,ethereum
2020-03-30 00:00:00.000,100.71877944825931,ethereum
2020-03-31 00:00:00.000,107.0695578949676,ethereum
2020-04-01 00:00:00.000,107.34327576419221,ethereum
2020-04-02 00:00:00.000,110.01284812958241,ethereum
2020-04-03 00:00:00.000,114.15809109906341,ethereum
2020-04-04 00:00:00.000,115.1557037630927,ethereum
2020-04-05 00:00:00.000,117.55177334234149,ethereum
2020-04-06 00:00:00.000,116.89973486932315,ethereum
2020-04-07 00:00:00.000,138.81081219768413,ethereum
2020-04-08 00:00:00.000,133.318188828906,ethereum
2020-04-09 00:00:00.000,139.44694987766783,ethereum
2020-04-10 00:00:00.000,136.57803346959943,ethereum
2020-04-11 00:00:00.000,126.70904090403266,ethereum
2020-04-12 00:00:00.000,127.20156710572508,ethereum
2020-04-13 00:00:00.000,127.48822013990718,ethereum
2020-04-14 00:00:00.000,125.07792767778933,ethereum
2020-04-15 00:00:00.000,125.3422026537875,ethereum
2020-04-16 00:00:00.000,122.37542387251035,ethereum
2020-04-17 00:00:00.000,137.55563675344632,ethereum
2020-04-18 00:00:00.000,136.25308128023403,ethereum
2020-04-19 00:00:00.000,149.60105201766248,ethereum
2020-04-20 00:00:00.000,144.1628349685871,ethereum
2020-04-21 00:00:00.000,137.18887732431773,ethereum
2020-04-22 00:00:00.000,138.58971777599834,ethereum
2020-04-23 00:00:00.000,147.93417602771723,ethereum
2020-04-24 00:00:00.000,149.44743071538974,ethereum
2020-04-25 00:00:00.000,151.5171342039977,ethereum
2020-04-26 00:00:00.000,156.9867832049991,ethereum
2020-04-27 00:00:00.000,159.4856231725541,ethereum
2020-04-28 00:00:00.000,158.14809122967415,ethereum
2020-04-29 00:00:00.000,158.59126607196637,ethereum
2020-04-30 00:00:00.000,172.81186756759604,ethereum
2020-05-01 00:00:00.000,163.4375799019972,ethereum
2020-05-02 00:00:00.000,169.54750433743519,ethereum
2020-05-03 00:00:00.000,171.127024265825,ethereum
2020-05-04 00:00:00.000,168.64984170814222,ethereum
2020-05-05 00:00:00.000,166.19738722873927,ethereum
2020-05-06 00:00:00.000,164.9394769569192,ethereum
2020-05-07 00:00:00.000,162.4917466272392,ethereum
2020-05-08 00:00:00.000,171.60343874982655,ethereum
2020-05-09 00:00:00.000,170.64254187585271,ethereum
2020-05-10 00:00:00.000,169.62109219163523,ethereum
2020-05-11 00:00:00.000,151.5437831221424,ethereum
2020-05-12 00:00:00.000,150.57551208714227,ethereum
2020-05-13 00:00:00.000,154.4504226585245,ethereum
2020-05-14 00:00:00.000,162.89255277320066,ethereum
2020-05-15 00:00:00.000,166.12519441741856,ethereum
2020-05-16 00:00:00.000,160.50726774851424,ethereum
2020-05-17 00:00:00.000,165.72079406379623,ethereum
2020-05-18 00:00:00.000,171.10125981548433,ethereum
2020-05-19 00:00:00.000,175.75183038495504,ethereum
2020-05-20 00:00:00.000,174.3399433590134,ethereum
2020-05-21 00:00:00.000,171.55293605094278,ethereum
2020-05-22 00:00:00.000,162.74356984138748,ethereum
2020-05-23 00:00:00.000,169.5107384271198,ethereum
2020-05-24 00:00:00.000,169.6615492602529,ethereum
2020-05-25 00:00:00.000,164.68922016338365,ethereum
2020-05-26 00:00:00.000,167.09066837120022,ethereum
2020-05-27 00:00:00.000,162.9322560091066,ethereum
2020-05-28 00:00:00.000,169.48564786846427,ethereum
2020-05-29 00:00:00.000,178.24400968747784,ethereum
2020-05-30 00:00:00.000,178.6293757872213,ethereum
2020-05-31 00:00:00.000,196.62962141408806,ethereum
2020-06-01 00:00:00.000,188.14629288101602,ethereum
2020-06-02 00:00:00.000,198.6546766198836,ethereum
2020-06-03 00:00:00.000,188.590814234921,ethereum
2020-06-04 00:00:00.000,194.15947159008158,ethereum
2020-06-05 00:00:00.000,192.35833965686498,ethereum
2020-06-06 00:00:00.000,189.6636904082082,ethereum
2020-06-07 00:00:00.000,191.0872180653731,ethereum
2020-06-08 00:00:00.000,191.93389079210436,ethereum
2020-06-09 00:00:00.000,193.34425094927755,ethereum
2020-06-10 00:00:00.000,191.8154515577568,ethereum
2020-06-11 00:00:00.000,194.57739621712417,ethereum
2020-06-12 00:00:00.000,184.40559224405743,ethereum
2020-06-13 00:00:00.000,189.40043860188362,ethereum
2020-06-14 00:00:00.000,189.95862596132565,ethereum
2020-06-15 00:00:00.000,185.55562323260298,ethereum
2020-06-16 00:00:00.000,182.9243521215456,ethereum
2020-06-17 00:00:00.000,187.03010647557562,ethereum
2020-06-18 00:00:00.000,186.34697459941722,ethereum
2020-06-19 00:00:00.000,186.40992924304112,ethereum
2020-06-20 00:00:00.000,185.39926464898122,ethereum
2020-06-21 00:00:00.000,185.33640574279823,ethereum
2020-06-22 00:00:00.000,184.49754848058595,ethereum
2020-06-23 00:00:00.000,194.75455608914203,ethereum
2020-06-24 00:00:00.000,194.07076934793122,ethereum
2020-06-25 00:00:00.000,188.95663816017122,ethereum
2020-06-26 00:00:00.000,187.22101970817042,ethereum
2020-06-27 00:00:00.000,186.1137448858459,ethereum
2020-06-28 00:00:00.000,179.1352323770222,ethereum
2020-06-29 00:00:00.000,182.35971692643,ethereum
2020-06-30 00:00:00.000,185.2921263076745,ethereum
2020-07-01 00:00:00.000,182.1210795244082,ethereum
2020-07-02 00:00:00.000,185.00310384295133,ethereum
2020-07-03 00:00:00.000,181.7090631301346,ethereum
2020-07-04 00:00:00.000,180.38251349100148,ethereum
2020-07-05 00:00:00.000,183.511282538274,ethereum
2020-07-06 00:00:00.000,182.6702371687372,ethereum
2020-07-07 00:00:00.000,193.3142278105731,ethereum
2020-07-08 00:00:00.000,190.4833667285851,ethereum
2020-07-09 00:00:00.000,195.72463297823862,ethereum
2020-07-10 00:00:00.000,191.9310423619175,ethereum
2020-07-11 00:00:00.000,190.90764606240248,ethereum
2020-07-12 00:00:00.000,189.42523231102612,ethereum
2020-07-13 00:00:00.000,191.46757252231296,ethereum
2020-07-14 00:00:00.000,190.80136061465527,ethereum
2020-07-15 00:00:00.000,191.19404236973577,ethereum
2020-07-16 00:00:00.000,189.53374106700812,ethereum
2020-07-17 00:00:00.000,186.18411864880855,ethereum
2020-07-18 00:00:00.000,185.24424080468364,ethereum
2020-07-19 00:00:00.000,187.55175547705176,ethereum
2020-07-20 00:00:00.000,190.0430679622427,ethereum
2020-07-21 00:00:00.000,186.42633820635837,ethereum
2020-07-22 00:00:00.000,192.64237961500325,ethereum
2020-07-23 00:00:00.000,207.17222732209638,ethereum
2020-07-24 00:00:00.000,215.72699753214238,ethereum
2020-07-25 00:00:00.000,218.35967023995462,ethereum
2020-07-26 00:00:00.000,238.46936120935166,ethereum
2020-07-27 00:00:00.000,242.63006362594,ethereum
2020-07-28 00:00:00.000,248.7116373135134,ethereum
2020-07-29 00:00:00.000,244.82258289367263,ethereum
2020-07-30 00:00:00.000,244.50159321560858,ethereum
2020-07-31 00:00:00.000,255.1774493296137,ethereum
2020-08-01 00:00:00.000,264.42037738647826,ethereum
2020-08-02 00:00:00.000,296.47064151054207,ethereum
2020-08-03 00:00:00.000,283.08822027807344,ethereum
2020-08-04 00:00:00.000,295.35608456830084,ethereum
2020-08-05 00:00:00.000,297.6521592428298,ethereum
2020-08-06 00:00:00.000,304.8804565730487,ethereum
2020-08-07 00:00:00.000,300.28019888606985,ethereum
2020-08-08 00:00:00.000,290.52482463006436,ethereum
2020-08-09 00:00:00.000,299.98366387643523,ethereum
2020-08-10 00:00:00.000,298.49285488611935,ethereum
2020-08-11 00:00:00.000,302.26049406415586,ethereum
2020-08-12 00:00:00.000,290.53318350969977,ethereum
2020-08-13 00:00:00.000,297.0079193611856,ethereum
2020-08-14 00:00:00.000,327.0766494454214,ethereum
2020-08-15 00:00:00.000,335.2786761650785,ethereum
2020-08-16 00:00:00.000,330.6113318236691,ethereum
2020-08-17 00:00:00.000,330.73971698518903,ethereum
2020-08-18 00:00:00.000,328.13114261865167,ethereum
2020-08-19 00:00:00.000,318.5170370794974,ethereum
2020-08-20 00:00:00.000,310.12728017719525,ethereum
2020-08-21 00:00:00.000,315.0164890230366,ethereum
2020-08-22 00:00:00.000,295.55627565367104,ethereum
2020-08-23 00:00:00.000,302.4446733073302,ethereum
2020-08-24 00:00:00.000,298.3702401328937,ethereum
2020-08-25 00:00:00.000,312.38713678011226,ethereum
2020-08-26 00:00:00.000,291.6626468335326,ethereum
2020-08-27 00:00:00.000,291.8607271578649,ethereum
2020-08-28 00:00:00.000,289.2550033558658,ethereum
2020-08-29 00:00:00.000,295.95061895146193,ethereum
2020-08-30 00:00:00.000,299.13353020443367,ethereum
2020-08-31 00:00:00.000,320.6778238601039,ethereum
2020-09-01 00:00:00.000,325.9868271114583,ethereum
2020-09-02 00:00:00.000,354.99728103860724,ethereum
2020-09-03 00:00:00.000,329.1163869472094,ethereum
2020-09-04 00:00:00.000,289.314157871084,ethereum
2020-09-05 00:00:00.000,292.11849928572695,ethereum
2020-09-06 00:00:00.000,251.87792887211515,ethereum
2020-09-07 00:00:00.000,266.5019507742364,ethereum
2020-09-08 00:00:00.000,267.3427231357535,ethereum
2020-09-09 00:00:00.000,260.507927561457,ethereum
2020-09-10 00:00:00.000,270.17558695030164,ethereum
2020-09-11 00:00:00.000,286.99512394195943,ethereum
2020-09-12 00:00:00.000,292.23506435082015,ethereum
2020-09-13 00:00:00.000,303.02725277404784,ethereum
2020-09-14 00:00:00.000,285.61038459822913,ethereum
2020-09-15 00:00:00.000,292.94261739071015,ethereum
2020-09-16 00:00:00.000,283.16176205685196,ethereum
2020-09-17 00:00:00.000,281.697124559534,ethereum
2020-09-18 00:00:00.000,299.6574746442291,ethereum
2020-09-19 00:00:00.000,296.62637709574915,ethereum
2020-09-20 00:00:00.000,298.4340598973057,ethereum
2020-09-21 00:00:00.000,286.80640878696494,ethereum
2020-09-22 00:00:00.000,266.2248293590209,ethereum
2020-09-23 00:00:00.000,269.875538385585,ethereum
2020-09-24 00:00:00.000,252.4532338767977,ethereum
2020-09-25 00:00:00.000,273.45649450708333,ethereum
2020-09-26 00:00:00.000,275.63366759153195,ethereum
2020-09-27 00:00:00.000,277.9614309247693,ethereum
2020-09-28 00:00:00.000,279.7322734769067,ethereum
2020-09-29 00:00:00.000,275.18728053897667,ethereum
2020-09-30 00:00:00.000,279.38046169381744,ethereum
2020-10-01 00:00:00.000,278.4098047707636,ethereum
2020-10-02 00:00:00.000,274.12073511636277,ethereum
2020-10-03 00:00:00.000,267.4132454696806,ethereum
2020-10-04 00:00:00.000,267.51652864667545,ethereum
2020-10-05 00:00:00.000,272.6698868052073,ethereum
2020-10-06 00:00:00.000,272.19195838455306,ethereum
2020-10-07 00:00:00.000,264.4198771172608,ethereum
2020-10-08 00:00:00.000,264.3536404408033,ethereum
2020-10-09 00:00:00.000,270.59443820986644,ethereum
2020-10-10 00:00:00.000,279.98592100512866,ethereum
2020-10-11 00:00:00.000,283.91922271932856,ethereum
2020-10-12 00:00:00.000,287.32946435664115,ethereum
2020-10-13 00:00:00.000,296.4181837995467,ethereum
2020-10-14 00:00:00.000,294.67586156964876,ethereum
2020-10-15 00:00:00.000,291.4477286817668,ethereum
2020-10-16 00:00:00.000,292.3281505304651,ethereum
2020-10-17 00:00:00.000,283.3843584534171,ethereum
2020-10-18 00:00:00.000,285.4438472997827,ethereum
2020-10-19 00:00:00.000,292.43025726269633,ethereum
2020-10-20 00:00:00.000,293.161780430161,ethereum
2020-10-21 00:00:00.000,284.308814144907,ethereum
2020-10-22 00:00:00.000,297.8812975030643,ethereum
2020-10-23 00:00:00.000,315.97837795331833,ethereum
2020-10-24 00:00:00.000,313.48739315336684,ethereum
2020-10-25 00:00:00.000,315.78651445016493,ethereum
2020-10-26 00:00:00.000,311.25889525757856,ethereum
2020-10-27 00:00:00.000,302.2533973657288,ethereum
2020-10-28 00:00:00.000,309.68937757520433,ethereum
2020-10-29 00:00:00.000,299.4417737466402,ethereum
2020-10-30 00:00:00.000,298.89125850083843,ethereum
2020-10-31 00:00:00.000,295.72192348813934,ethereum
2020-11-01 00:00:00.000,298.06455900148757,ethereum
2020-11-02 00:00:00.000,305.5377617902367,ethereum
2020-11-03 00:00:00.000,297.07364606202617,ethereum
2020-11-04 00:00:00.000,295.7551693136821,ethereum
2020-11-05 00:00:00.000,309.8250006722342,ethereum
2020-11-06 00:00:00.000,316.54598896419384,ethereum
2020-11-07 00:00:00.000,345.54562974032956,ethereum
2020-11-08 00:00:00.000,330.92796372545706,ethereum
2020-11-09 00:00:00.000,345.5131788242079,ethereum
2020-11-10 00:00:00.000,338.0320340885695,ethereum
2020-11-11 00:00:00.000,339.1712990700339,ethereum
2020-11-12 00:00:00.000,350.26571245059904,ethereum
2020-11-13 00:00:00.000,352.253373560203,ethereum
2020-11-14 00:00:00.000,360.7193652266326,ethereum
2020-11-15 00:00:00.000,350.67715255168457,ethereum
2020-11-16 00:00:00.000,339.90310742395087,ethereum
2020-11-17 00:00:00.000,349.02131248197884,ethereum
2020-11-18 00:00:00.000,363.65184063279816,ethereum
